method,class_label,n_observed_donors,mean_f1,sd_across_donors,ci95_low,ci95_high,ci95_margin,worst_donor,worst_donor_f1,total_test_support
inference::adt_branch,CD8 TEM_2,8,0.6019473691619421,0.11861900816088787,0.5027793966609028,0.7011153416629815,0.09916797250103937,P7,0.42917078913881307,2435
inference::adt_branch,CD8 TEM_3,8,0.4231021455103783,0.1017388364274386,0.33804634973572867,0.5081579412850279,0.0850557957746496,P5,0.30558709970474673,393
inference::adt_branch,CD8 TEM_4,8,0.6947271649797777,0.10339252504355616,0.6082888509245334,0.781165479035022,0.08643831405524421,P5,0.5273366313135731,3504
inference::adt_branch,CD8 TEM_5,8,0.5208899967466353,0.2845389099674082,0.283009515054767,0.7587704784385035,0.23788048169186826,P3,0.14526214526214523,1973
inference::adt_branch,CD8 TEM_6,8,0.7319347138496165,0.14710494581577138,0.6089519015027213,0.8549175261965117,0.12298281234689519,P3,0.4776556776556777,636
inference::adt_branch,Doublet,8,0.519688849733664,0.062441916437936826,0.4674861012177539,0.5718915982495741,0.052202748515910107,P1,0.407653624615752,605
inference::adt_branch,Eryth,8,0.6895250703892033,0.1384188418340453,0.5738040226966934,0.8052461180817132,0.11572104769250985,P7,0.4888888888888889,83
inference::adt_branch,HSPC,8,0.944216119826962,0.04855769849506587,0.9036208679888993,0.9848113716650246,0.04059525183806266,P6,0.8571428571428571,329
inference::adt_branch,ILC,8,0.8803489879786546,0.06914636193486226,0.8225411827607694,0.9381567931965398,0.05780780521788516,P4,0.7380952380952381,132
inference::adt_branch,MAIT,8,0.914330307833259,0.11413542724497701,0.8189107027808175,1.0097499128857006,0.09541960505244154,P4,0.6477695794446424,2784
inference::adt_branch,NK Proliferating,8,0.2684301319696728,0.08358121207634103,0.19855449003589448,0.3383057739034511,0.0698756419337783,P7,0.1444359105649428,548
inference::adt_branch,NK_1,8,0.5791791419482468,0.2613733710821141,0.36066553542054036,0.7976927484759533,0.21851360652770646,P3,0.171047971047971,4126
inference::adt_branch,NK_2,8,0.8241143917840192,0.04830084189131521,0.7837338774404979,0.8644949061275405,0.04038051434352126,P7,0.7419588803835585,9418
inference::adt_branch,NK_3,8,0.3891938237748209,0.12786238782387407,0.2822981924908621,0.49608945505877977,0.10689563128395886,P3,0.2176744724578111,2152
inference::adt_branch,NK_4,8,0.5399812012608856,0.04325570306325563,0.5038185285291095,0.5761438739926616,0.036162672731776035,P8,0.4854817154019668,1477
inference::adt_branch,NK_CD56bright,8,0.8252213923671136,0.06137300320037078,0.7739122776809955,0.8765305070532317,0.05130911468611807,P8,0.733375392834092,943
inference::adt_branch,Plasma,8,0.9065387671649879,0.04893855521208193,0.8656251111434351,0.9474524231865408,0.04091365602155286,P2,0.8172319141865625,318
inference::adt_branch,Plasmablast,7,0.2831126593617636,0.15309928042936735,0.14151944092228738,0.4247058778012398,0.14159321843947623,P8,0.0,48
inference::adt_branch,Platelet,8,0.9151115393565743,0.04806910490710197,0.8749247619801229,0.9552983167330257,0.040186777376451335,P2,0.8339104783891241,2293
inference::adt_branch,Treg Memory,8,0.6913030526345143,0.044588546953203,0.6540260945257504,0.7285800107432782,0.037276958108763886,P2,0.6117306639961964,1212
inference::adt_branch,Treg Naive,8,0.6774644932815173,0.1137912007073131,0.582332668816272,0.7725963177467625,0.09513182446524525,P3,0.5379999342732261,1295
inference::adt_branch,cDC1,8,0.9529569718734344,0.036479450299600216,0.92245938822093,0.9834545555259389,0.03049758365250446,P8,0.888888888888889,151
inference::adt_branch,cDC2_1,8,0.5370940186121367,0.07748149791826195,0.47231786532921727,0.6018701718950561,0.06477615328291941,P1,0.4248914659530181,772
inference::adt_branch,cDC2_2,8,0.8927358465649253,0.01915407978307321,0.8767226351356561,0.9087490579941946,0.016013211429269304,P4,0.8668295471357069,1729
inference::adt_branch,dnT_1,8,0.5283627041319507,0.17052642909353918,0.38579904175406465,0.6709263665098368,0.14256366237788612,P5,0.1574074074074074,189
inference::adt_branch,dnT_2,8,0.832366607554951,0.11090233551491219,0.7396499348297257,0.9250832802801762,0.09271667272522517,P5,0.5666666666666668,167
inference::adt_branch,gdT_1,8,0.924501247093044,0.05491187436450817,0.8785937712897215,0.9704087228963666,0.04590747580332251,P8,0.8086967877325631,1633
inference::adt_branch,gdT_2,8,0.30478396292337506,0.3575177171295744,0.0058916716233848865,0.6036762542233652,0.2988922912999902,P1,0.0,769
inference::adt_branch,gdT_3,8,0.8391158485949894,0.12019046305952458,0.7386341069216159,0.939597590268363,0.10048174167337354,P3,0.5555555555555555,724
inference::adt_branch,gdT_4,8,0.666160953253937,0.12088286269781424,0.565100350996967,0.767221555510907,0.10106060225696994,P5,0.3929651985990013,523
inference::adt_branch,pDC,8,0.9863401599857857,0.005478025606808852,0.9817604159703984,0.990919904001173,0.004579744015387353,P2,0.9747528457205877,861
inference::fusion_branch,ASDC_mDC,8,0.7304474075307409,0.31067138468172906,0.4707196302491227,0.990175184812359,0.25972777728161817,P8,0.0,40
inference::fusion_branch,ASDC_pDC,8,0.7977552736937412,0.12107123430646217,0.6965371888309393,0.8989733585565431,0.10121808486280187,P3,0.6666666666666666,36
inference::fusion_branch,B intermediate kappa,8,0.8380591950547099,0.031050820599146368,0.8121000594064474,0.8640183307029725,0.025959135648262577,P7,0.7807858585357375,1100
inference::fusion_branch,B intermediate lambda,8,0.8232316711336418,0.037229915354193455,0.7921066829947,0.8543566592725836,0.031124988138941836,P1,0.7534223945988652,1331
inference::fusion_branch,B memory kappa,8,0.8990874476552584,0.0231643426888376,0.8797215725363604,0.9184533227741564,0.01936587511889802,P3,0.8659064122314026,2037
inference::fusion_branch,B memory lambda,8,0.8656509466366697,0.033572814828766964,0.8375833710487344,0.8937185222246051,0.028067575587935423,P2,0.7989389920424405,1248
inference::fusion_branch,B naive kappa,8,0.898238956488765,0.036653195086222376,0.867596118559656,0.9288817944178739,0.030642837929108893,P8,0.8107217219254528,4852
inference::fusion_branch,B naive lambda,8,0.8489861229588921,0.021553525375508666,0.8309669248145287,0.8670053211032555,0.0180191981443634,P8,0.8131027214447855,2866
inference::fusion_branch,CD14 Mono,8,0.9855000990770237,0.006022995191684788,0.9804647490871404,0.990535449066907,0.005035349989883263,P2,0.9734370724603038,42690
inference::fusion_branch,CD16 Mono,8,0.9410152507333838,0.014235782357724587,0.9291138388494906,0.9529166626172769,0.011901411883893183,P5,0.9181341168405934,6320
inference::fusion_branch,CD4 CTL,8,0.8687608419423878,0.18019584708788325,0.7181133438232385,1.019408340061537,0.15064749811914924,P6,0.4666666666666666,1736
inference::fusion_branch,CD4 Naive,8,0.965615203784524,0.011856062730671047,0.9557032872959704,0.9755271202730776,0.009911916488553649,P4,0.9535427650897664,17479
inference::fusion_branch,CD4 Proliferating,8,0.7858993010707397,0.09960472322821551,0.7026276685793272,0.8691709335621521,0.08327163249141248,P2,0.6717171717171717,108
inference::fusion_branch,CD4 TCM_1,8,0.8265997807411447,0.04306615051833965,0.7905955779026276,0.8626039835796618,0.03600420283851716,P6,0.7265567031215395,8141
inference::fusion_branch,CD4 TCM_2,8,0.7157817048714818,0.03637461849954824,0.6853717627970514,0.7461916469459123,0.030409942074430492,P2,0.6463607344278474,593
inference::fusion_branch,CD4 TCM_3,8,0.8571228452849458,0.026468023793980097,0.8349950236444362,0.8792506669254553,0.022127821640509554,P3,0.8281932470844694,6155
inference::fusion_branch,CD4 TEM_1,8,0.7704472521217937,0.09290321714618884,0.6927782189200041,0.8481162853235832,0.07766903320178954,P4,0.5656032614615086,1706
inference::fusion_branch,CD4 TEM_2,8,0.687654404175913,0.08195953705890817,0.6191345164844588,0.7561742918673671,0.06851988769145417,P7,0.5613455128507715,452
inference::fusion_branch,CD4 TEM_3,8,0.7539895584279985,0.06157237544203033,0.7025137643767019,0.8054653524792952,0.051475794051296604,P2,0.6581818181818182,2044
inference::fusion_branch,CD4 TEM_4,7,0.4324649243822177,0.1516864793066424,0.29217832905305596,0.5727515197113794,0.14028659532916174,P2,0.2222222222222222,80
inference::fusion_branch,CD8 Naive,8,0.9787463926566531,0.006439717747396497,0.9733626538917657,0.9841301314215405,0.005383738764887435,P4,0.9660082376112783,10478
inference::fusion_branch,CD8 Naive_2,8,0.6236216484508941,0.08333656096626335,0.5539505399635902,0.6932927569381979,0.06967110848730382,P4,0.5350931499424417,290
inference::fusion_branch,CD8 Proliferating,8,0.6569029046198119,0.1579358035803071,0.5248652685847998,0.7889405406548241,0.13203763603501217,P4,0.3878787878787879,91
inference::fusion_branch,CD8 TCM_1,8,0.6921705222047312,0.04677290599570499,0.6530673942365345,0.7312736501729279,0.03910312796819674,P4,0.6343630947197375,929
inference::fusion_branch,CD8 TCM_2,8,0.8171382791913182,0.08335399633048308,0.7474525943747541,0.8868239640078823,0.06968568481656416,P2,0.6753761783173547,1322
inference::fusion_branch,CD8 TCM_3,8,0.8442325136259397,0.057283171766189835,0.7963425835838934,0.8921224436679859,0.04788993004204621,P4,0.7696759259259259,632
inference::fusion_branch,CD8 TEM_1,8,0.8738248188555643,0.02862728695716684,0.8498918080357709,0.8977578296753577,0.023933010819793345,P8,0.8426809550394792,2786
inference::fusion_branch,CD8 TEM_2,8,0.7377107423268017,0.10828224427295162,0.6471845206958947,0.8282369639577086,0.09052622163090694,P7,0.5344666602273093,2435
inference::fusion_branch,CD8 TEM_3,8,0.5926719120478299,0.08002917024296845,0.5257658514005235,0.6595779726951363,0.06690606064730636,P3,0.47737556561085964,393
inference::fusion_branch,CD8 TEM_4,8,0.7800828263376249,0.1057769631369153,0.6916510721504927,0.8685145805247572,0.08843175418713226,P5,0.6092670837150815,3504
inference::fusion_branch,CD8 TEM_5,8,0.590392757063658,0.342545247950486,0.3040177632427583,0.8767677508845577,0.2863749938208997,P6,0.0,1973
inference::fusion_branch,CD8 TEM_6,8,0.8426013486368616,0.06761463256892154,0.7860741012148621,0.8991285960588612,0.05652724742199955,P6,0.7388888888888889,636
inference::fusion_branch,Doublet,8,0.6521692273826099,0.06520982064911938,0.5976524530376541,0.7066860017275656,0.05451677434495568,P7,0.5548355424644084,605
inference::fusion_branch,Eryth,8,0.8455329761028251,0.0911063910038409,0.7693661271481996,0.9216998250574505,0.07616684895462549,P7,0.6666666666666666,83
