test_donor,seed,scenario,mask_fraction,n_masked_proteins,n_test,accuracy,weighted_f1,macro_f1,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_ece,delta_ece,full_brier,delta_brier
P2,43,marker_memory,,6,17205,0.9097355419936065,0.9085784426070536,0.81066306949684,0.06710492625888853,0.16068290174007416,0.9114792211566405,-0.0017436791630339732,0.9102225806195174,-0.0016441380124638805,0.814851572264055,-0.004188502767215052,0.06743136032597336,-0.00032643406708482425,0.15915782749652863,0.0015250742435455322
P2,43,marker_tcell,,15,17205,0.9049694856146469,0.9041772381097166,0.801865081352954,0.07144086671686213,0.16722902655601501,0.9114792211566405,-0.006509735541993633,0.9102225806195174,-0.006045342509800822,0.814851572264055,-0.012986490911101045,0.06743136032597336,0.004009506390888776,0.15915782749652863,0.00807119905948639
P2,43,rna_only,1.0,224,17205,0.8879976750944493,0.8875169050662038,0.7735527215757957,0.08392061923945306,0.1843729466199875,0.9114792211566405,-0.023481546062191216,0.9102225806195174,-0.022705675553313598,0.814851572264055,-0.041298850688259336,0.06743136032597336,0.0164892589134797,0.15915782749652863,0.025215119123458862
P3,41,full,0.0,0,14660,0.9029331514324693,0.8978687667197679,0.787550598623344,0.05352473839365281,0.16419290006160736,0.9029331514324693,0.0,0.8978687667197679,0.0,0.787550598623344,0.0,0.05352473839365281,0.0,0.16419290006160736,0.0
P3,41,random_10,0.1,22,14660,0.8984993178717599,0.8924820363433118,0.7700207078890234,0.056583251898643265,0.17212560772895813,0.9029331514324693,-0.004433833560709477,0.8978687667197679,-0.005386730376456095,0.787550598623344,-0.01752989073432054,0.05352473839365281,0.003058513504990458,0.16419290006160736,0.007932707667350769
P3,41,random_30,0.3,67,14660,0.900068212824011,0.8958803720943416,0.773552986572961,0.05433044375198681,0.16961531341075897,0.9029331514324693,-0.0028649386084583783,0.8978687667197679,-0.0019883946254263263,0.787550598623344,-0.013997612050382968,0.05352473839365281,0.0008057053583340051,0.16419290006160736,0.005422413349151611
P3,41,random_50,0.5,112,14660,0.8954297407912688,0.8906812727263155,0.7660031986653114,0.060404533023804954,0.17848260700702667,0.9029331514324693,-0.007503410641200525,0.8978687667197679,-0.007187493993452421,0.787550598623344,-0.021547399958032565,0.05352473839365281,0.006879794630152147,0.16419290006160736,0.014289706945419312
P3,41,random_70,0.7,157,14660,0.8935197817189632,0.8904796168810344,0.7491320563648646,0.05408214556325182,0.18019193410873413,0.9029331514324693,-0.009413369713506148,0.8978687667197679,-0.007389149838733511,0.787550598623344,-0.038418542258479405,0.05352473839365281,0.0005574071695990113,0.16419290006160736,0.01599903404712677
P3,41,marker_memory,,6,14660,0.9011596180081856,0.8966024878032398,0.7834857729191218,0.05483684540608084,0.16724488139152527,0.9029331514324693,-0.0017735334242837686,0.8978687667197679,-0.0012662789165280852,0.787550598623344,-0.004064825704222175,0.05352473839365281,0.0013121070124280307,0.16419290006160736,0.0030519813299179077
P3,41,marker_tcell,,15,14660,0.9004092769440655,0.8962086228706978,0.7779707386545663,0.051100351964854095,0.1691516786813736,0.9029331514324693,-0.0025238744884038544,0.8978687667197679,-0.0016601438490700948,0.787550598623344,-0.009579859968777638,0.05352473839365281,-0.0024243864287987124,0.16419290006160736,0.004958778619766235
P3,41,rna_only,1.0,224,14660,0.8855388813096862,0.8812171114382739,0.7271206828253731,0.09459929479156476,0.1940075308084488,0.9029331514324693,-0.017394270122783162,0.8978687667197679,-0.016651655281494038,0.787550598623344,-0.06042991579797086,0.05352473839365281,0.04107455639791195,0.16419290006160736,0.02981463074684143
P3,42,full,0.0,0,14660,0.9044338335607094,0.8997654408329505,0.7910276533745052,0.05459876416192617,0.16726280748844147,0.9044338335607094,0.0,0.8997654408329505,0.0,0.7910276533745052,0.0,0.05459876416192617,0.0,0.16726280748844147,0.0
P3,42,random_10,0.1,22,14660,0.9025920873124147,0.8980588460248634,0.7815930524529394,0.05735303750121901,0.17110569775104523,0.9044338335607094,-0.0018417462482946956,0.8997654408329505,-0.001706594808087103,0.7910276533745052,-0.009434600921565783,0.05459876416192617,0.0027542733392928453,0.16726280748844147,0.0038428902626037598
P3,42,random_30,0.3,67,14660,0.8955661664392905,0.8902258410279248,0.7680525354573146,0.05239393428821843,0.18168389797210693,0.9044338335607094,-0.008867667121418843,0.8997654408329505,-0.009539599805025722,0.7910276533745052,-0.022975117917190646,0.05459876416192617,-0.0022048298737077365,0.16726280748844147,0.014421090483665466
P3,42,random_50,0.5,112,14660,0.8931105047748977,0.8883200878856269,0.7635327044461147,0.05394689425429655,0.1857854574918747,0.9044338335607094,-0.01132332878581166,0.8997654408329505,-0.011445352947323628,0.7910276533745052,-0.02749494892839055,0.05459876416192617,-0.0006518699076296167,0.16726280748844147,0.018522650003433228
P3,42,random_70,0.7,157,14660,0.8902455661664392,0.8882775515620255,0.7404956254698167,0.06169193336412332,0.18842290341854095,0.9044338335607094,-0.014188267394270149,0.8997654408329505,-0.011487889270925034,0.7910276533745052,-0.05053202790468847,0.05459876416192617,0.007093169202197151,0.16726280748844147,0.021160095930099487
P3,42,marker_memory,,6,14660,0.902387448840382,0.8981031888455863,0.7808243681578896,0.05919526528267225,0.16957275569438934,0.9044338335607094,-0.0020463847203273655,0.8997654408329505,-0.0016622519873642494,0.7910276533745052,-0.01020328521661562,0.05459876416192617,0.004596501120746083,0.16726280748844147,0.002309948205947876
P3,42,marker_tcell,,15,14660,0.8987721691678036,0.8945698869354086,0.7751282658926896,0.05479347545648502,0.17453338205814362,0.9044338335607094,-0.00566166439290583,0.8997654408329505,-0.0051955538975418936,0.7910276533745052,-0.01589938748181563,0.05459876416192617,0.00019471129455884972,0.16726280748844147,0.0072705745697021484
P3,42,rna_only,1.0,224,14660,0.8838335607094133,0.8800113632578769,0.7369537400591123,0.07892316046639727,0.18967294692993164,0.9044338335607094,-0.020600272851296064,0.8997654408329505,-0.019754077575073636,0.7910276533745052,-0.05407391331539291,0.05459876416192617,0.024324396304471106,0.16726280748844147,0.022410139441490173
P3,43,full,0.0,0,14660,0.9043656207366985,0.8987644815794112,0.7961573304138573,0.048726523210171305,0.15762311220169067,0.9043656207366985,0.0,0.8987644815794112,0.0,0.7961573304138573,0.0,0.048726523210171305,0.0,0.15762311220169067,0.0
P3,43,random_10,0.1,22,14660,0.9010231923601637,0.8958419889779016,0.7910015733611856,0.051865415473812924,0.16123752295970917,0.9043656207366985,-0.0033424283765347562,0.8987644815794112,-0.002922492601509674,0.7961573304138573,-0.005155757052671683,0.048726523210171305,0.0031388922636416197,0.15762311220169067,0.0036144107580184937
P3,43,random_30,0.3,67,14660,0.9012278308321965,0.8959442533091566,0.784317212075881,0.05103545165525455,0.16147887706756592,0.9043656207366985,-0.0031377899045019753,0.8987644815794112,-0.002820228270254632,0.7961573304138573,-0.011840118337976269,0.048726523210171305,0.002308928445083243,0.15762311220169067,0.003855764865875244
P3,43,random_50,0.5,112,14660,0.9010231923601637,0.8967728413608768,0.7648411506133003,0.0565884889147942,0.16255831718444824,0.9043656207366985,-0.0033424283765347562,0.8987644815794112,-0.001991640218534485,0.7961573304138573,-0.03131617980055701,0.048726523210171305,0.007861965704622893,0.15762311220169067,0.004935204982757568
P3,43,random_70,0.7,157,14660,0.8886766712141883,0.8852417576086776,0.7443916116011107,0.05807084116683245,0.18007072806358337,0.9043656207366985,-0.01568894952251021,0.8987644815794112,-0.013522723970733619,0.7961573304138573,-0.05176571881274661,0.048726523210171305,0.009344317956661144,0.15762311220169067,0.0224476158618927
P3,43,marker_memory,,6,14660,0.9016371077762619,0.8966032599441933,0.7859162967249123,0.05145164919511439,0.16106687486171722,0.9043656207366985,-0.0027285129604365244,0.8987644815794112,-0.0021612216352179248,0.7961573304138573,-0.010241033688945023,0.048726523210171305,0.0027251259849430873,0.15762311220169067,0.0034437626600265503
P3,43,marker_tcell,,15,14660,0.8957708049113233,0.8910150528992172,0.7805300740276907,0.04858780528480975,0.16882267594337463,0.9043656207366985,-0.008594815825375135,0.8987644815794112,-0.007749428680194015,0.7961573304138573,-0.015627256386166577,0.048726523210171305,-0.00013871792536155475,0.15762311220169067,0.01119956374168396
P3,43,rna_only,1.0,224,14660,0.8791268758526603,0.8771172575095961,0.7212452456857493,0.09795817430823595,0.20099973678588867,0.9043656207366985,-0.02523874488403821,0.8987644815794112,-0.02164722406981512,0.7961573304138573,-0.07491208472810795,0.048726523210171305,0.04923165109806464,0.15762311220169067,0.043376624584198
P4,41,full,0.0,0,17090,0.9142188414277355,0.9138032770927662,0.7791805052194415,0.06660039461778575,0.15643411874771118,0.9142188414277355,0.0,0.9138032770927662,0.0,0.7791805052194415,0.0,0.06660039461778575,0.0,0.15643411874771118,0.0
