analysis,predictor,predictor_label,outcome,n_labels,spearman_rho,p_value,interpretation,source_artifact,available_count,unavailable_count
descriptive_spearman,adt_marker_hits,ADT top-20 marker hits,mean_f1,58,0.14346481435596264,0.28265211404852403,descriptive association; not a causal marker or powered inferential test,results/tables/mosaic_n_v8_marker_mechanism_audit_2026-08-14.csv,,
descriptive_spearman,rna_marker_hits,RNA top-20 marker hits,mean_f1,58,0.05887422336992907,0.6606663568220649,descriptive association; not a causal marker or powered inferential test,results/tables/mosaic_n_v8_marker_mechanism_audit_2026-08-14.csv,,
descriptive_spearman,total_marker_hits,Total top-20 marker hits,mean_f1,58,0.12367026751598575,0.35501839597265394,descriptive association; not a causal marker or powered inferential test,results/tables/mosaic_n_v8_marker_mechanism_audit_2026-08-14.csv,,
descriptive_spearman,mean_fusion_weight,Mean fusion weight,mean_f1,58,0.08160817004521824,0.5425264454579102,descriptive association; not a causal marker or powered inferential test,results/tables/mosaic_n_v8_marker_mechanism_audit_2026-08-14.csv,,
descriptive_spearman,total_test_support,Test support,mean_f1,58,0.22673721123381216,0.08697799529172166,descriptive association; not a causal marker or powered inferential test,results/tables/mosaic_n_v8_marker_mechanism_audit_2026-08-14.csv,,
descriptive_spearman,adt_available_panel_markers,ADT available marker count,mean_f1,58,-0.0424239191253926,0.751850667757282,descriptive association; not a causal marker or powered inferential test,results/tables/mosaic_n_v8_marker_mechanism_audit_2026-08-14.csv,,
availability_count,marker_available_positive,positive ADT representative marker availability,label_count,58,,,50 of 58 labels have a non-empty representative ADT marker list fully present; empty marker lists are not treated as 0/0 available,results/tables/mosaic_n_v8_marker_mechanism_audit_2026-08-14.csv,50.0,8.0
