test_donor,seed,scenario,mask_fraction,n_masked_proteins,n_test,accuracy,weighted_f1,macro_f1,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_ece,delta_ece,full_brier,delta_brier
P3,43,random_10,0.1,22,14660,0.9062755798090041,0.901561485383711,0.7865026715546442,0.06654814076527323,0.16774819791316986,0.9068212824010914,-0.0005457025920873049,0.9018462620456903,-0.0002847766619793468,0.7828311948477107,0.003671476706933463,0.05643151321970586,0.010116627545567365,0.16552133858203888,0.0022268593311309814
P3,43,random_30,0.3,67,14660,0.9008185538881309,0.8956329478817677,0.7681512299524994,0.06513402604308653,0.17271527647972107,0.9068212824010914,-0.006002728512960465,0.9018462620456903,-0.0062133141639225675,0.7828311948477107,-0.014679964895211284,0.05643151321970586,0.008702512823380672,0.16552133858203888,0.00719393789768219
P3,43,random_50,0.5,112,14660,0.8918144611186903,0.8874535294972147,0.7370935288352513,0.06549688272005375,0.1873445212841034,0.9068212824010914,-0.01500682128240105,0.9018462620456903,-0.014392732548475617,0.7828311948477107,-0.04573766601245943,0.05643151321970586,0.009065369500347885,0.16552133858203888,0.021823182702064514
P3,43,random_70,0.7,157,14660,0.8853342428376535,0.8815969033336276,0.7318982011829003,0.05944472422866508,0.19417676329612732,0.9068212824010914,-0.021487039563437893,0.9018462620456903,-0.02024935871206268,0.7828311948477107,-0.05093299366481041,0.05643151321970586,0.003013211008959217,0.16552133858203888,0.02865542471408844
P3,43,marker_memory,,6,14660,0.9038881309686221,0.8990277996754081,0.7849605100294188,0.05907661070663481,0.16913560032844543,0.9068212824010914,-0.0029331514324693053,0.9018462620456903,-0.00281846237028216,0.7828311948477107,0.0021293151817081135,0.05643151321970586,0.0026450974869289476,0.16552133858203888,0.003614261746406555
P3,43,marker_tcell,,15,14660,0.9010914051841746,0.8969482588774419,0.7755058352216906,0.054670126978079235,0.17160777747631073,0.9068212824010914,-0.005729877216916757,0.9018462620456903,-0.004898003168248399,0.7828311948477107,-0.0073253596260201,0.05643151321970586,-0.0017613862416266252,0.16552133858203888,0.006086438894271851
P3,43,rna_only,1.0,224,14660,0.8843792633015006,0.8799609494717786,0.7346402225512427,0.0785019113597083,0.18911336362361908,0.9068212824010914,-0.02244201909959076,0.9018462620456903,-0.021885312573911686,0.7828311948477107,-0.04819097229646796,0.05643151321970586,0.022070398140002438,0.16552133858203888,0.0235920250415802
P4,41,full,0.0,0,17090,0.9162083089526039,0.9163462995726416,0.7822061189762317,0.07597029404796449,0.1518496423959732,0.9162083089526039,0.0,0.9163462995726416,0.0,0.7822061189762317,0.0,0.07597029404796449,0.0,0.1518496423959732,0.0
P4,41,random_10,0.1,22,17090,0.9083674663545933,0.9078111857917548,0.7700462233861127,0.07438524503363299,0.16477830708026886,0.9162083089526039,-0.007840842598010545,0.9163462995726416,-0.008535113780886783,0.7822061189762317,-0.012159895590118985,0.07597029404796449,-0.0015850490143314994,0.1518496423959732,0.012928664684295654
P4,41,random_30,0.3,67,17090,0.9053832650672908,0.904315617537326,0.7672022111772464,0.07027673815481142,0.1699441820383072,0.9162083089526039,-0.010825043885313024,0.9163462995726416,-0.012030682035315543,0.7822061189762317,-0.015003907798985305,0.07597029404796449,-0.005693555893153068,0.1518496423959732,0.018094539642333984
